order_id,order_ts,table_id,server_name,menu_category,item_name,quantity,unit_price,total,payment_type
ORD-000095,2025-05-03 11:05:00,9,Casey,Drink,Coffee,1,4.0,4.0,Card
ORD-000095,2025-05-03 11:05:00,9,Casey,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-000095,2025-05-03 11:05:00,9,Casey,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-000096,2025-05-03 12:23:00,11,Robin,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-000096,2025-05-03 12:23:00,11,Robin,Main,Burger,1,14.0,14.0,Card
ORD-000096,2025-05-03 12:23:00,11,Robin,Main,Burger,1,14.0,14.0,Card
ORD-000097,2025-05-03 13:20:00,4,Alex,Dessert,Tiramisu,1,8.0,8.0,Mobile
ORD-000097,2025-05-03 13:20:00,4,Alex,Drink,House Wine,1,9.0,9.0,Mobile
ORD-000097,2025-05-03 13:20:00,4,Alex,Dessert,Cheesecake,2,8.0,16.0,Mobile
ORD-000098,2025-05-03 19:11:00,13,Jamie,Drink,House Wine,1,9.0,9.0,Mobile
ORD-000098,2025-05-03 19:11:00,13,Jamie,Drink,Sparkling Water,1,4.0,4.0,Mobile
ORD-000098,2025-05-03 19:11:00,13,Jamie,Appetizer,Garlic Bread,1,6.0,6.0,Mobile
ORD-000099,2025-05-03 17:37:00,6,Jamie,Drink,Craft Beer,1,7.0,7.0,Mobile
ORD-000100,2025-05-03 11:31:00,4,Jamie,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-000100,2025-05-03 11:31:00,4,Jamie,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-000101,2025-05-03 13:53:00,2,Pat,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-000101,2025-05-03 13:53:00,2,Pat,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000101,2025-05-03 13:53:00,2,Pat,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-000102,2025-05-03 17:31:00,4,Alex,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-000102,2025-05-03 17:31:00,4,Alex,Main,Spaghetti Carbonara,1,18.0,18.0,Mobile
ORD-000103,2025-05-03 11:48:00,18,Alex,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-000103,2025-05-03 11:48:00,18,Alex,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-000104,2025-05-03 21:41:00,11,Alex,Main,Veggie Bowl,2,13.0,26.0,Card
ORD-000104,2025-05-03 21:41:00,11,Alex,Drink,Coffee,1,4.0,4.0,Card
ORD-000104,2025-05-03 21:41:00,11,Alex,Dessert,Gelato,1,6.0,6.0,Card
ORD-000104,2025-05-03 21:41:00,11,Alex,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000105,2025-05-03 21:47:00,12,Pat,Appetizer,Caesar Salad,2,9.0,18.0,Card
ORD-000105,2025-05-03 21:47:00,12,Pat,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-000105,2025-05-03 21:47:00,12,Pat,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000105,2025-05-03 21:47:00,12,Pat,Dessert,Gelato,1,6.0,6.0,Card
ORD-000106,2025-05-03 21:16:00,10,Casey,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-000106,2025-05-03 21:16:00,10,Casey,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-000106,2025-05-03 21:16:00,10,Casey,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000107,2025-05-03 21:12:00,16,Sam,Drink,Coffee,1,4.0,4.0,Mobile
ORD-000107,2025-05-03 21:12:00,16,Sam,Drink,Coffee,1,4.0,4.0,Mobile
ORD-000107,2025-05-03 21:12:00,16,Sam,Dessert,Gelato,2,6.0,12.0,Mobile
ORD-000108,2025-05-03 18:58:00,1,Sam,Appetizer,Caesar Salad,1,9.0,9.0,Mobile
ORD-000108,2025-05-03 18:58:00,1,Sam,Dessert,Tiramisu,1,8.0,8.0,Mobile
ORD-000108,2025-05-03 18:58:00,1,Sam,Appetizer,Garlic Bread,1,6.0,6.0,Mobile
ORD-000109,2025-05-03 21:52:00,20,Pat,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-000109,2025-05-03 21:52:00,20,Pat,Main,Burger,2,14.0,28.0,Card
ORD-000109,2025-05-03 21:52:00,20,Pat,Dessert,Gelato,1,6.0,6.0,Card
ORD-000110,2025-05-03 21:57:00,18,Sam,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000110,2025-05-03 21:57:00,18,Sam,Dessert,Gelato,1,6.0,6.0,Card
ORD-000110,2025-05-03 21:57:00,18,Sam,Main,Burger,1,14.0,14.0,Card
ORD-000110,2025-05-03 21:57:00,18,Sam,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-000111,2025-05-03 13:42:00,7,Robin,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-000111,2025-05-03 13:42:00,7,Robin,Main,Burger,1,14.0,14.0,Card
ORD-000111,2025-05-03 13:42:00,7,Robin,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-000112,2025-05-03 21:31:00,19,Jamie,Main,Margherita Pizza,2,16.0,32.0,Card
ORD-000112,2025-05-03 21:31:00,19,Jamie,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-000112,2025-05-03 21:31:00,19,Jamie,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-000112,2025-05-03 21:31:00,19,Jamie,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-000113,2025-05-03 17:25:00,8,Alex,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-000113,2025-05-03 17:25:00,8,Alex,Main,Margherita Pizza,2,16.0,32.0,Card
ORD-000114,2025-05-03 11:56:00,16,Casey,Drink,Coffee,1,4.0,4.0,Card
ORD-000114,2025-05-03 11:56:00,16,Casey,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-000114,2025-05-03 11:56:00,16,Casey,Main,Burger,1,14.0,14.0,Card
ORD-000114,2025-05-03 11:56:00,16,Casey,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-000115,2025-05-03 12:17:00,4,Casey,Drink,Sparkling Water,2,4.0,8.0,Card
ORD-000115,2025-05-03 12:17:00,4,Casey,Drink,Coffee,2,4.0,8.0,Card
ORD-000115,2025-05-03 12:17:00,4,Casey,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-000115,2025-05-03 12:17:00,4,Casey,Main,Burger,2,14.0,28.0,Card
ORD-000116,2025-05-03 19:42:00,16,Pat,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-000116,2025-05-03 19:42:00,16,Pat,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-000116,2025-05-03 19:42:00,16,Pat,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-000117,2025-05-03 13:18:00,4,Casey,Main,Spaghetti Carbonara,2,18.0,36.0,Cash
ORD-000117,2025-05-03 13:18:00,4,Casey,Dessert,Tiramisu,1,8.0,8.0,Cash
ORD-000117,2025-05-03 13:18:00,4,Casey,Main,Spaghetti Carbonara,1,18.0,18.0,Cash
ORD-000117,2025-05-03 13:18:00,4,Casey,Main,Margherita Pizza,2,16.0,32.0,Cash
ORD-000118,2025-05-03 19:39:00,13,Robin,Dessert,Tiramisu,2,8.0,16.0,Mobile
ORD-000118,2025-05-03 19:39:00,13,Robin,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-000118,2025-05-03 19:39:00,13,Robin,Main,Margherita Pizza,2,16.0,32.0,Mobile
ORD-000118,2025-05-03 19:39:00,13,Robin,Main,Spaghetti Carbonara,1,18.0,18.0,Mobile
ORD-000118,2025-05-03 19:39:00,13,Robin,Main,Burger,1,14.0,14.0,Mobile
ORD-000119,2025-05-03 17:40:00,4,Pat,Main,Burger,1,14.0,14.0,Card
ORD-000119,2025-05-03 17:40:00,4,Pat,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-000119,2025-05-03 17:40:00,4,Pat,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-000119,2025-05-03 17:40:00,4,Pat,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-000120,2025-05-03 21:25:00,20,Alex,Drink,Sparkling Water,2,4.0,8.0,Card
ORD-000120,2025-05-03 21:25:00,20,Alex,Main,Margherita Pizza,2,16.0,32.0,Card
ORD-000120,2025-05-03 21:25:00,20,Alex,Main,Burger,1,14.0,14.0,Card
ORD-000120,2025-05-03 21:25:00,20,Alex,Drink,House Wine,1,9.0,9.0,Card
ORD-000121,2025-05-04 20:37:00,7,Pat,Dessert,Gelato,1,6.0,6.0,Mobile
ORD-000121,2025-05-04 20:37:00,7,Pat,Drink,Craft Beer,1,7.0,7.0,Mobile
ORD-000121,2025-05-04 20:37:00,7,Pat,Drink,Craft Beer,1,7.0,7.0,Mobile
ORD-000121,2025-05-04 20:37:00,7,Pat,Drink,Craft Beer,1,7.0,7.0,Mobile
ORD-000122,2025-05-04 12:37:00,3,Robin,Appetizer,Caesar Salad,1,9.0,9.0,Mobile
ORD-000122,2025-05-04 12:37:00,3,Robin,Main,Veggie Bowl,1,13.0,13.0,Mobile
ORD-000122,2025-05-04 12:37:00,3,Robin,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-000123,2025-05-04 21:50:00,4,Robin,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000123,2025-05-04 21:50:00,4,Robin,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-000123,2025-05-04 21:50:00,4,Robin,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-000124,2025-05-04 19:44:00,3,Robin,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000124,2025-05-04 19:44:00,3,Robin,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000125,2025-05-04 13:45:00,4,Jamie,Main,Burger,1,14.0,14.0,Card
ORD-000125,2025-05-04 13:45:00,4,Jamie,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000125,2025-05-04 13:45:00,4,Jamie,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-000126,2025-05-04 19:37:00,20,Pat,Drink,Sparkling Water,1,4.0,4.0,Mobile
ORD-000126,2025-05-04 19:37:00,20,Pat,Appetizer,Soup of the Day,1,7.0,7.0,Mobile
ORD-000126,2025-05-04 19:37:00,20,Pat,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-000127,2025-05-04 20:33:00,13,Casey,Drink,House Wine,2,9.0,18.0,Card
ORD-000127,2025-05-04 20:33:00,13,Casey,Dessert,Gelato,2,6.0,12.0,Card
ORD-000128,2025-05-04 17:24:00,15,Jamie,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-000128,2025-05-04 17:24:00,15,Jamie,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-000128,2025-05-04 17:24:00,15,Jamie,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-000129,2025-05-04 21:00:00,14,Robin,Main,Margherita Pizza,2,16.0,32.0,Card
ORD-000129,2025-05-04 21:00:00,14,Robin,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-000129,2025-05-04 21:00:00,14,Robin,Main,Burger,1,14.0,14.0,Card
ORD-000129,2025-05-04 21:00:00,14,Robin,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-000130,2025-05-04 18:41:00,6,Robin,Drink,Coffee,1,4.0,4.0,Mobile
ORD-000130,2025-05-04 18:41:00,6,Robin,Appetizer,Garlic Bread,2,6.0,12.0,Mobile
ORD-000130,2025-05-04 18:41:00,6,Robin,Appetizer,Garlic Bread,1,6.0,6.0,Mobile
ORD-000131,2025-05-04 20:48:00,16,Alex,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000132,2025-05-04 17:26:00,10,Robin,Dessert,Gelato,1,6.0,6.0,Card
ORD-000132,2025-05-04 17:26:00,10,Robin,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000133,2025-05-04 21:05:00,16,Casey,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-000133,2025-05-04 21:05:00,16,Casey,Main,Margherita Pizza,2,16.0,32.0,Card
ORD-000134,2025-05-04 20:38:00,6,Sam,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-000134,2025-05-04 20:38:00,6,Sam,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-000134,2025-05-04 20:38:00,6,Sam,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-000135,2025-05-04 19:46:00,4,Jamie,Drink,House Wine,1,9.0,9.0,Cash
ORD-000135,2025-05-04 19:46:00,4,Jamie,Dessert,Tiramisu,1,8.0,8.0,Cash
ORD-000135,2025-05-04 19:46:00,4,Jamie,Drink,Sparkling Water,1,4.0,4.0,Cash
ORD-000135,2025-05-04 19:46:00,4,Jamie,Drink,Coffee,2,4.0,8.0,Cash
ORD-000136,2025-05-04 21:26:00,2,Casey,Drink,House Wine,1,9.0,9.0,Card
ORD-000136,2025-05-04 21:26:00,2,Casey,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-000137,2025-05-04 20:30:00,11,Sam,Dessert,Gelato,1,6.0,6.0,Card
ORD-000137,2025-05-04 20:30:00,11,Sam,Drink,House Wine,1,9.0,9.0,Card
ORD-000138,2025-05-04 12:47:00,10,Casey,Dessert,Cheesecake,1,8.0,8.0,Mobile
ORD-000138,2025-05-04 12:47:00,10,Casey,Main,Spaghetti Carbonara,2,18.0,36.0,Mobile
ORD-000138,2025-05-04 12:47:00,10,Casey,Appetizer,Garlic Bread,2,6.0,12.0,Mobile
ORD-000139,2025-05-04 12:30:00,16,Sam,Main,Spaghetti Carbonara,1,18.0,18.0,Cash
ORD-000139,2025-05-04 12:30:00,16,Sam,Main,Spaghetti Carbonara,1,18.0,18.0,Cash
ORD-000139,2025-05-04 12:30:00,16,Sam,Drink,Sparkling Water,1,4.0,4.0,Cash
ORD-000140,2025-05-04 13:42:00,7,Sam,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-000140,2025-05-04 13:42:00,7,Sam,Main,Veggie Bowl,2,13.0,26.0,Card
ORD-000141,2025-05-04 12:44:00,11,Jamie,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-000141,2025-05-04 12:44:00,11,Jamie,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-000142,2025-05-04 12:57:00,9,Robin,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-000143,2025-05-04 19:18:00,5,Alex,Drink,Coffee,1,4.0,4.0,Mobile
ORD-000144,2025-05-04 17:54:00,14,Casey,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-000144,2025-05-04 17:54:00,14,Casey,Appetizer,Caesar Salad,2,9.0,18.0,Card
ORD-000144,2025-05-04 17:54:00,14,Casey,Appetizer,Caesar Salad,1,9.0,9.0,Card
ORD-000144,2025-05-04 17:54:00,14,Casey,Drink,House Wine,1,9.0,9.0,Card
ORD-000145,2025-05-04 19:52:00,7,Sam,Main,Burger,1,14.0,14.0,Card
ORD-000145,2025-05-04 19:52:00,7,Sam,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000146,2025-05-04 12:09:00,16,Jamie,Drink,Sparkling Water,1,4.0,4.0,Mobile
ORD-000146,2025-05-04 12:09:00,16,Jamie,Drink,Coffee,1,4.0,4.0,Mobile
ORD-000147,2025-05-04 12:41:00,14,Casey,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000147,2025-05-04 12:41:00,14,Casey,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-000148,2025-05-04 11:41:00,13,Robin,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-000148,2025-05-04 11:41:00,13,Robin,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-000149,2025-05-04 20:14:00,17,Robin,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-000149,2025-05-04 20:14:00,17,Robin,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-000149,2025-05-04 20:14:00,17,Robin,Main,Burger,1,14.0,14.0,Card
ORD-000150,2025-05-05 20:30:00,19,Pat,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-000150,2025-05-05 20:30:00,19,Pat,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-000150,2025-05-05 20:30:00,19,Pat,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-000150,2025-05-05 20:30:00,19,Pat,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-000151,2025-05-05 11:06:00,19,Casey,Drink,House Wine,1,9.0,9.0,Card
ORD-000151,2025-05-05 11:06:00,19,Casey,Drink,House Wine,2,9.0,18.0,Card
ORD-000151,2025-05-05 11:06:00,19,Casey,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000152,2025-05-05 18:59:00,17,Jamie,Main,Burger,2,14.0,28.0,Card
ORD-000152,2025-05-05 18:59:00,17,Jamie,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-000152,2025-05-05 18:59:00,17,Jamie,Drink,Sparkling Water,2,4.0,8.0,Card
ORD-000153,2025-05-05 13:22:00,11,Robin,Dessert,Gelato,2,6.0,12.0,Card
ORD-000153,2025-05-05 13:22:00,11,Robin,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-000153,2025-05-05 13:22:00,11,Robin,Main,Burger,1,14.0,14.0,Card
ORD-000153,2025-05-05 13:22:00,11,Robin,Drink,House Wine,1,9.0,9.0,Card
ORD-000154,2025-05-05 19:40:00,15,Robin,Main,Spaghetti Carbonara,2,18.0,36.0,Card
ORD-000154,2025-05-05 19:40:00,15,Robin,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-000154,2025-05-05 19:40:00,15,Robin,Drink,House Wine,1,9.0,9.0,Card
ORD-000155,2025-05-05 17:10:00,6,Sam,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-000155,2025-05-05 17:10:00,6,Sam,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-000155,2025-05-05 17:10:00,6,Sam,Drink,House Wine,1,9.0,9.0,Card
ORD-000155,2025-05-05 17:10:00,6,Sam,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-000156,2025-05-05 17:00:00,11,Jamie,Main,Veggie Bowl,1,13.0,13.0,Cash
ORD-000156,2025-05-05 17:00:00,11,Jamie,Drink,House Wine,1,9.0,9.0,Cash
ORD-000156,2025-05-05 17:00:00,11,Jamie,Dessert,Gelato,1,6.0,6.0,Cash
ORD-000157,2025-05-05 19:46:00,8,Robin,Drink,House Wine,1,9.0,9.0,Card
ORD-000157,2025-05-05 19:46:00,8,Robin,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-000157,2025-05-05 19:46:00,8,Robin,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-000157,2025-05-05 19:46:00,8,Robin,Drink,House Wine,1,9.0,9.0,Card
ORD-000158,2025-05-05 17:41:00,5,Jamie,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-000159,2025-05-05 19:55:00,9,Jamie,Dessert,Cheesecake,1,8.0,8.0,Cash
ORD-000159,2025-05-05 19:55:00,9,Jamie,Drink,Coffee,2,4.0,8.0,Cash
ORD-000159,2025-05-05 19:55:00,9,Jamie,Dessert,Tiramisu,1,8.0,8.0,Cash
ORD-000160,2025-05-05 13:04:00,17,Alex,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-000160,2025-05-05 13:04:00,17,Alex,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-000161,2025-05-05 17:31:00,10,Robin,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-000161,2025-05-05 17:31:00,10,Robin,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000162,2025-05-05 18:31:00,15,Alex,Dessert,Tiramisu,1,8.0,8.0,Mobile
ORD-000162,2025-05-05 18:31:00,15,Alex,Drink,Craft Beer,1,7.0,7.0,Mobile
ORD-000162,2025-05-05 18:31:00,15,Alex,Drink,Coffee,2,4.0,8.0,Mobile
ORD-000163,2025-05-05 12:05:00,14,Robin,Main,Burger,1,14.0,14.0,Card
ORD-000163,2025-05-05 12:05:00,14,Robin,Main,Burger,1,14.0,14.0,Card
ORD-000164,2025-05-05 18:50:00,1,Pat,Appetizer,Garlic Bread,1,6.0,6.0,Cash
ORD-000164,2025-05-05 18:50:00,1,Pat,Appetizer,Soup of the Day,1,7.0,7.0,Cash
ORD-000164,2025-05-05 18:50:00,1,Pat,Drink,House Wine,1,9.0,9.0,Cash
ORD-000165,2025-05-05 11:12:00,9,Robin,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-000165,2025-05-05 11:12:00,9,Robin,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000165,2025-05-05 11:12:00,9,Robin,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-000166,2025-05-05 18:23:00,16,Robin,Drink,House Wine,1,9.0,9.0,Card
ORD-000166,2025-05-05 18:23:00,16,Robin,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-000166,2025-05-05 18:23:00,16,Robin,Appetizer,Caesar Salad,2,9.0,18.0,Card
ORD-000167,2025-05-05 13:58:00,13,Jamie,Drink,Coffee,2,4.0,8.0,Card
ORD-000167,2025-05-05 13:58:00,13,Jamie,Dessert,Gelato,1,6.0,6.0,Card
ORD-000167,2025-05-05 13:58:00,13,Jamie,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-000168,2025-05-05 17:59:00,4,Alex,Main,Margherita Pizza,2,16.0,32.0,Card
ORD-000168,2025-05-05 17:59:00,4,Alex,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-000168,2025-05-05 17:59:00,4,Alex,Appetizer,Soup of the Day,1,7.0,7.0,Card
ORD-000168,2025-05-05 17:59:00,4,Alex,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-000169,2025-05-05 17:55:00,15,Sam,Main,Burger,1,14.0,14.0,Cash
ORD-000169,2025-05-05 17:55:00,15,Sam,Main,Veggie Bowl,2,13.0,26.0,Cash
ORD-000169,2025-05-05 17:55:00,15,Sam,Main,Spaghetti Carbonara,2,18.0,36.0,Cash
ORD-000170,2025-05-06 12:24:00,8,Sam,Drink,House Wine,1,9.0,9.0,Mobile
ORD-000170,2025-05-06 12:24:00,8,Sam,Main,Grilled Salmon,1,24.0,24.0,Mobile
ORD-000170,2025-05-06 12:24:00,8,Sam,Main,Spaghetti Carbonara,1,18.0,18.0,Mobile
ORD-000170,2025-05-06 12:24:00,8,Sam,Dessert,Tiramisu,1,8.0,8.0,Mobile
ORD-000171,2025-05-06 19:25:00,7,Robin,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-000171,2025-05-06 19:25:00,7,Robin,Appetizer,Caesar Salad,2,9.0,18.0,Card
ORD-000171,2025-05-06 19:25:00,7,Robin,Drink,Coffee,1,4.0,4.0,Card
ORD-000171,2025-05-06 19:25:00,7,Robin,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-000172,2025-05-06 13:06:00,11,Robin,Appetizer,Garlic Bread,2,6.0,12.0,Card
ORD-000172,2025-05-06 13:06:00,11,Robin,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000172,2025-05-06 13:06:00,11,Robin,Main,Margherita Pizza,1,16.0,16.0,Card
ORD-000172,2025-05-06 13:06:00,11,Robin,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-000173,2025-05-06 18:25:00,8,Casey,Appetizer,Garlic Bread,1,6.0,6.0,Card
ORD-000173,2025-05-06 18:25:00,8,Casey,Drink,Sparkling Water,2,4.0,8.0,Card
ORD-000173,2025-05-06 18:25:00,8,Casey,Main,Veggie Bowl,1,13.0,13.0,Card
ORD-000174,2025-05-06 17:46:00,2,Robin,Main,Margherita Pizza,1,16.0,16.0,Mobile
ORD-000174,2025-05-06 17:46:00,2,Robin,Main,Burger,2,14.0,28.0,Mobile
ORD-000174,2025-05-06 17:46:00,2,Robin,Appetizer,Soup of the Day,1,7.0,7.0,Mobile
ORD-000175,2025-05-06 13:16:00,14,Alex,Drink,House Wine,2,9.0,18.0,Mobile
ORD-000175,2025-05-06 13:16:00,14,Alex,Appetizer,Soup of the Day,1,7.0,7.0,Mobile
ORD-000176,2025-05-06 11:39:00,9,Pat,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-000176,2025-05-06 11:39:00,9,Pat,Dessert,Gelato,1,6.0,6.0,Card
ORD-000176,2025-05-06 11:39:00,9,Pat,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-000177,2025-05-06 12:30:00,1,Alex,Main,Grilled Salmon,1,24.0,24.0,Card
ORD-000177,2025-05-06 12:30:00,1,Alex,Dessert,Gelato,1,6.0,6.0,Card
ORD-000178,2025-05-06 19:50:00,4,Alex,Drink,Craft Beer,1,7.0,7.0,Card
ORD-000178,2025-05-06 19:50:00,4,Alex,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-000178,2025-05-06 19:50:00,4,Alex,Drink,Craft Beer,1,7.0,7.0,Card
ORD-000178,2025-05-06 19:50:00,4,Alex,Drink,Sparkling Water,1,4.0,4.0,Card
ORD-000179,2025-05-06 12:30:00,6,Jamie,Dessert,Tiramisu,1,8.0,8.0,Mobile
ORD-000179,2025-05-06 12:30:00,6,Jamie,Main,Veggie Bowl,1,13.0,13.0,Mobile
ORD-000180,2025-05-06 19:26:00,10,Alex,Main,Burger,1,14.0,14.0,Card
ORD-000180,2025-05-06 19:26:00,10,Alex,Appetizer,Soup of the Day,2,7.0,14.0,Card
ORD-000180,2025-05-06 19:26:00,10,Alex,Dessert,Cheesecake,1,8.0,8.0,Card
ORD-000180,2025-05-06 19:26:00,10,Alex,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000181,2025-05-06 12:53:00,18,Jamie,Appetizer,Caesar Salad,1,9.0,9.0,Mobile
ORD-000181,2025-05-06 12:53:00,18,Jamie,Drink,Sparkling Water,1,4.0,4.0,Mobile
ORD-000181,2025-05-06 12:53:00,18,Jamie,Dessert,Gelato,2,6.0,12.0,Mobile
ORD-000181,2025-05-06 12:53:00,18,Jamie,Appetizer,Soup of the Day,1,7.0,7.0,Mobile
ORD-000182,2025-05-06 21:32:00,10,Jamie,Main,Burger,1,14.0,14.0,Card
ORD-000182,2025-05-06 21:32:00,10,Jamie,Main,Spaghetti Carbonara,1,18.0,18.0,Card
ORD-000183,2025-05-06 18:20:00,14,Sam,Drink,Craft Beer,1,7.0,7.0,Mobile
ORD-000183,2025-05-06 18:20:00,14,Sam,Dessert,Gelato,1,6.0,6.0,Mobile
ORD-000183,2025-05-06 18:20:00,14,Sam,Appetizer,Soup of the Day,1,7.0,7.0,Mobile
ORD-000184,2025-05-06 19:48:00,10,Alex,Drink,House Wine,1,9.0,9.0,Card
ORD-000184,2025-05-06 19:48:00,10,Alex,Drink,Coffee,1,4.0,4.0,Card
ORD-000184,2025-05-06 19:48:00,10,Alex,Drink,Coffee,1,4.0,4.0,Card
ORD-000185,2025-05-06 19:52:00,1,Alex,Dessert,Gelato,1,6.0,6.0,Card
ORD-000185,2025-05-06 19:52:00,1,Alex,Main,Burger,1,14.0,14.0,Card
ORD-000185,2025-05-06 19:52:00,1,Alex,Drink,Craft Beer,1,7.0,7.0,Card
ORD-000185,2025-05-06 19:52:00,1,Alex,Dessert,Tiramisu,1,8.0,8.0,Card
ORD-000186,2025-05-06 11:17:00,4,Casey,Main,Burger,1,14.0,14.0,Mobile
ORD-000186,2025-05-06 11:17:00,4,Casey,Drink,Craft Beer,1,7.0,7.0,Mobile
ORD-000187,2025-05-06 13:43:00,20,Casey,Main,Veggie Bowl,1,13.0,13.0,Mobile
ORD-000187,2025-05-06 13:43:00,20,Casey,Main,Grilled Salmon,1,24.0,24.0,Mobile
